1.255177527569161677e+00
-8.224286360086848768e-01
-2.133017146349334148e+00
9.456634391888983915e-01
-1.342131019822465410e+00
-7.381622848045228391e-01
2.726025432524848413e-01
-1.870949400959429770e-02
7.151320662560338437e-02
-3.354095403030267430e+00
8.852534088331873718e-01
1.546971670946097055e-01
8.329400642574014135e-01
6.062905344865416879e-01
1.128270280932574865e+00
1.249162857767986301e+00
1.331618983374358578e+00
1.186860417372128801e-01
-1.823335261039985777e+00
-6.148019266018820428e-01
-8.887703413089462212e-02
-7.596937924369763229e-01
-5.622368357079631229e-01
1.525714247545900959e-01
-6.138667508093434977e-01
-1.339475386753367636e-01
-5.391552690514892499e-01
-2.225347091668663957e+00
-2.454473252520947002e-01
9.167205465403281961e-01
0.000000000000000000e+00
